trial_id,subj,item,np,onset,n_edits,ld,ReadDur,slen,ldlen,exp
5_9_61,59,1,VP,274,6,0,2749,43,0,1
5_9_62,59,2,NP,429,8,2,2568,44,0.045454545454545456,1
5_9_63,59,3,Glob,262,0,5,2562,47,0.10638297872340426,1
5_9_64,59,4,NP,369,0,0,3223,48,0,1
5_9_65,59,5,NP,278,0,0,2593,49,0,1
5_9_66,59,6,Glob,236,2,1,2883,48,0.020833333333333332,1
5_9_67,59,7,NP,440,0,0,2463,47,0,1
5_9_68,59,8,Glob,336,0,0,2222,41,0,1
5_9_69,59,9,VP,268,0,0,2808,50,0,1
5_9_70,59,10,Glob,210,0,0,3966,51,0,1
5_9_71,59,11,VP,327,0,0,1962,44,0,1
5_9_72,59,12,VP,349,0,2,2152,47,0.0425531914893617,1
5_9_73,59,13,VP,268,2,0,2743,48,0,1
5_9_74,59,14,NP,344,2,3,2545,41,0.07317073170731707,1
5_9_75,59,15,Glob,270,2,0,1885,43,0,1
5_9_76,59,16,NP,444,4,1,2466,44,0.022727272727272728,1
5_9_77,59,17,NP,273,6,0,2495,42,0,1
5_9_78,59,18,Glob,639,0,1,2535,44,0.022727272727272728,1
5_9_79,59,19,NP,775,12,0,2912,50,0,1
5_9_80,59,20,Glob,221,6,1,3376,47,0.02127659574468085,1
5_9_81,59,21,VP,349,6,2,3126,51,0.0392156862745098,1
5_9_82,59,22,Glob,300,24,1,2425,39,0.02564102564102564,1
5_9_83,59,23,VP,223,0,3,3580,43,0.06976744186046512,1
5_9_84,59,24,VP,330,2,0,2723,44,0,1
6_1_61,60,1,VP,371,0,1,3132,43,0.023255813953488372,1
6_1_62,60,2,Glob,470,10,2,2118,44,0.045454545454545456,1
6_1_63,60,3,VP,366,8,0,2053,47,0,1
6_1_64,60,4,NP,252,0,0,2133,48,0,1
6_1_65,60,5,Glob,350,14,0,2711,49,0,1
6_1_66,60,6,VP,233,12,0,2871,46,0,1
6_1_67,60,7,Glob,381,10,0,1818,49,0,1
6_1_68,60,8,NP,2295,0,16,44,39,0.41025641025641024,1
6_1_69,60,9,NP,380,8,0,3900,50,0,1
6_1_70,60,10,VP,303,8,10,2937,53,0.18867924528301888,1
6_1_71,60,11,NP,572,0,1,2650,44,0.022727272727272728,1
6_1_72,60,12,Glob,343,6,0,4213,48,0,1
6_1_73,60,13,VP,980,2,0,2749,48,0,1
6_1_74,60,14,Glob,387,0,3,1757,41,0.07317073170731707,1
6_1_75,60,15,VP,231,12,0,2269,42,0,1
6_1_76,60,16,NP,897,0,0,3338,44,0,1
6_1_77,60,17,Glob,247,0,0,2696,41,0,1
6_1_78,60,18,VP,387,0,0,2516,44,0,1
6_1_79,60,19,Glob,346,2,3,3197,50,0.06,1
6_1_80,60,20,NP,281,12,1,2898,47,0.02127659574468085,1
6_1_81,60,21,NP,284,20,2,3167,52,0.038461538461538464,1
6_1_82,60,22,VP,249,0,0,2096,40,0,1
6_1_83,60,23,NP,268,2,0,2667,43,0,1
6_1_84,60,24,Glob,388,0,1,2224,43,0.023255813953488372,1
6_10_61,61,1,VP,192,4,1,2461,43,0.023255813953488372,1
6_10_62,61,2,NP,291,0,0,2206,44,0,1
6_10_63,61,3,NP,347,2,6,2758,47,0.1276595744680851,1
6_10_64,61,4,VP,302,0,0,4594,48,0,1
6_10_65,61,5,Glob,313,2,0,2762,49,0,1
6_10_66,61,6,Glob,304,8,3,2770,48,0.0625,1
6_10_67,61,7,VP,364,4,0,2534,47,0,1
6_10_68,61,8,NP,279,4,0,2452,39,0,1
6_10_69,61,9,VP,427,0,0,1534,50,0,1
6_10_70,61,10,NP,297,16,9,4138,51,0.17647058823529413,1
6_10_71,61,11,Glob,330,4,0,1599,44,0,1
6_10_72,61,12,Glob,292,4,0,3300,48,0,1
6_10_73,61,13,VP,292,6,6,3377,48,0.125,1
6_10_74,61,14,NP,368,4,0,3697,41,0,1
6_10_75,61,15,NP,397,6,0,1724,42,0,1
6_10_76,61,16,VP,278,4,0,2919,44,0,1
6_10_77,61,17,Glob,290,0,0,2114,41,0,1
6_10_78,61,18,Glob,850,12,0,2156,44,0,1
6_10_79,61,19,VP,396,16,0,1910,50,0,1
6_10_80,61,20,NP,297,6,7,3647,47,0.14893617021276595,1
6_10_81,61,21,VP,369,0,1,2654,51,0.0196078431372549,1
6_10_82,61,22,NP,272,0,0,1805,40,0,1
6_10_83,61,23,Glob,225,2,0,2019,44,0,1
6_10_84,61,24,Glob,403,4,0,2282,43,0,1
6_12_61,62,1,Glob,242,0,1,1972,43,0.023255813953488372,1
6_12_62,62,2,NP,221,2,0,2068,44,0,1
6_12_63,62,3,VP,183,0,0,2836,47,0,1
6_12_64,62,4,VP,328,6,0,1903,48,0,1
6_12_65,62,5,VP,273,8,0,2313,49,0,1
6_12_66,62,6,NP,386,0,0,2008,48,0,1
6_12_67,62,7,Glob,290,0,0,1916,49,0,1
6_12_68,62,8,VP,229,0,0,2218,39,0,1
6_12_69,62,9,Glob,256,4,0,3838,50,0,1
6_12_70,62,10,Glob,424,18,3,2853,51,0.058823529411764705,1
6_12_71,62,11,NP,204,8,1,2659,44,0.022727272727272728,1
6_12_72,62,12,NP,302,0,0,2561,48,0,1
6_12_73,62,13,Glob,304,0,0,2004,49,0,1
6_12_74,62,14,NP,539,0,2,3255,41,0.04878048780487805,1
6_12_75,62,15,VP,329,0,0,2171,42,0,1
6_12_76,62,16,VP,423,0,0,2103,44,0,1
6_12_77,62,17,VP,266,0,0,2007,42,0,1
6_12_78,62,18,NP,309,0,0,2200,44,0,1
6_12_79,62,19,Glob,196,6,1,2373,50,0.02,1
6_12_80,62,20,VP,419,0,12,3082,50,0.24,1
6_12_81,62,21,Glob,495,12,0,2385,52,0,1
6_12_82,62,22,Glob,213,0,0,2125,39,0,1
6_12_83,62,23,NP,440,0,0,3088,43,0,1
6_12_84,62,24,NP,300,0,0,1959,43,0,1
6_2_61,63,1,VP,249,2,0,2404,43,0,1
6_2_62,63,2,VP,232,10,0,2564,44,0,1
6_2_63,63,3,Glob,233,6,0,1730,47,0,1
6_2_64,63,4,Glob,204,0,5,2801,48,0.10416666666666667,1
6_2_65,63,5,Glob,220,12,4,3107,49,0.08163265306122448,1
6_2_66,63,6,NP,306,10,0,2099,48,0,1
6_2_67,63,7,NP,259,0,0,4197,47,0,1
6_2_68,63,8,VP,224,4,4,1804,39,0.10256410256410256,1
6_2_69,63,9,NP,304,26,4,5068,50,0.08,1
6_2_70,63,10,NP,222,2,8,1944,51,0.1568627450980392,1
6_2_71,63,11,Glob,194,16,0,1589,44,0,1
6_2_72,63,12,VP,256,58,0,3353,47,0,1
6_2_73,63,13,VP,255,0,4,3185,48,0.08333333333333333,1
6_2_74,63,14,VP,182,4,0,2593,42,0,1
6_2_75,63,15,Glob,239,6,0,1686,43,0,1
6_2_76,63,16,Glob,463,0,1,4669,44,0.022727272727272728,1
6_2_77,63,17,Glob,195,2,1,3031,41,0.024390243902439025,1
6_2_78,63,18,NP,240,20,5,2111,44,0.11363636363636363,1
6_2_79,63,19,NP,200,2,0,3845,50,0,1
6_2_80,63,20,VP,244,18,3,2357,50,0.06,1
6_2_81,63,21,NP,238,2,0,2543,52,0,1
6_2_82,63,22,NP,221,12,4,2410,40,0.1,1
6_2_83,63,23,Glob,307,16,5,4383,44,0.11363636363636363,1
6_2_84,63,24,VP,282,4,1,3171,44,0.022727272727272728,1
6_3_61,64,1,Glob,394,0,0,6158,43,0,1
6_3_62,64,2,VP,160,2,0,2962,44,0,1
6_3_63,64,3,Glob,237,12,1,4734,47,0.02127659574468085,1
6_3_64,64,4,VP,433,4,0,5705,48,0,1
6_3_65,64,5,NP,203,12,14,5490,49,0.2857142857142857,1
6_3_66,64,6,Glob,563,4,6,6589,48,0.125,1
6_3_67,64,7,NP,405,18,2,6426,47,0.0425531914893617,1
6_3_68,64,8,NP,312,10,0,3420,39,0,1
6_3_69,64,9,Glob,118,10,0,3500,50,0,1
6_3_70,64,10,VP,314,0,4,10956,53,0.07547169811320754,1
6_3_71,64,11,VP,266,2,0,6571,44,0,1
6_3_72,64,12,NP,85,0,0,4217,48,0,1
6_3_73,64,13,Glob,445,0,0,3860,49,0,1
6_3_74,64,14,VP,619,0,1,4621,42,0.023809523809523808,1
6_3_75,64,15,Glob,221,10,0,5303,43,0,1
6_3_76,64,16,VP,637,2,0,6624,44,0,1
6_3_77,64,17,NP,253,4,0,4910,42,0,1
6_3_78,64,18,Glob,212,10,1,3309,44,0.022727272727272728,1
6_3_79,64,19,NP,796,14,5,7750,50,0.1,1
6_3_80,64,20,NP,707,0,1,6832,47,0.02127659574468085,1
6_3_81,64,21,Glob,500,36,29,7291,52,0.5576923076923077,1
6_3_82,64,22,VP,347,4,1,5251,40,0.025,1
6_3_83,64,23,VP,162,14,0,4080,43,0,1
6_3_84,64,24,NP,282,2,0,4181,43,0,1
6_4_61,65,1,Glob,526,26,0,2800,43,0,1
6_4_62,65,2,Glob,650,10,0,2789,44,0,1
6_4_63,65,3,NP,606,0,1,4911,47,0.02127659574468085,1
6_4_64,65,4,VP,594,10,0,3148,48,0,1
6_4_65,65,5,NP,497,6,0,3430,49,0,1
6_4_66,65,6,VP,459,0,0,3481,46,0,1
6_4_67,65,7,Glob,596,4,0,4041,49,0,1
6_4_68,65,8,Glob,561,14,0,2415,41,0,1
6_4_69,65,9,VP,464,14,0,2513,50,0,1
6_4_70,65,10,NP,542,10,0,4036,51,0,1
6_4_71,65,11,NP,414,22,0,1927,44,0,1
6_4_72,65,12,VP,693,6,17,4318,47,0.3617021276595745,1
6_4_73,65,13,Glob,521,8,0,1964,49,0,1
6_4_74,65,14,Glob,487,24,0,3888,41,0,1
6_4_75,65,15,NP,439,0,0,2871,42,0,1
6_4_76,65,16,VP,631,2,0,3930,44,0,1
6_4_77,65,17,NP,429,10,0,4534,42,0,1
6_4_78,65,18,VP,606,8,0,2484,44,0,1
6_4_79,65,19,Glob,573,26,1,3685,50,0.02,1
6_4_80,65,20,Glob,654,10,0,3077,47,0,1
6_4_81,65,21,VP,487,18,0,3696,51,0,1
6_4_82,65,22,NP,516,10,0,3074,40,0,1
6_4_83,65,23,NP,385,6,0,3912,43,0,1
6_4_84,65,24,VP,495,0,0,3337,44,0,1
6_5_61,66,1,NP,324,0,0,4867,43,0,1
6_5_62,66,2,Glob,284,0,0,3690,44,0,1
6_5_63,66,3,NP,508,2,1,4481,47,0.02127659574468085,1
6_5_64,66,4,Glob,343,0,4,5102,48,0.08333333333333333,1
6_5_65,66,5,Glob,448,0,5,3770,49,0.10204081632653061,1
6_5_66,66,6,VP,247,0,0,5144,46,0,1
6_5_67,66,7,VP,635,16,0,5140,47,0,1
6_5_68,66,8,VP,90,8,0,4747,39,0,1
6_5_69,66,9,NP,183,6,0,7954,50,0,1
6_5_70,66,10,Glob,90,10,4,5740,51,0.0784313725490196,1
6_5_71,66,11,VP,629,2,0,5700,44,0,1
6_5_72,66,12,NP,307,6,0,5806,48,0,1
6_5_73,66,13,NP,412,2,0,5508,49,0,1
6_5_74,66,14,Glob,207,2,0,3944,41,0,1
6_5_75,66,15,NP,375,22,0,5945,42,0,1
6_5_76,66,16,Glob,553,4,0,5521,44,0,1
6_5_77,66,17,Glob,359,14,0,3994,41,0,1
6_5_78,66,18,VP,282,0,0,3181,44,0,1
6_5_79,66,19,VP,269,14,0,6433,50,0,1
6_5_80,66,20,VP,509,16,4,4576,50,0.08,1
6_5_81,66,21,NP,835,6,0,4615,52,0,1
6_5_82,66,22,Glob,272,4,0,6003,39,0,1
6_5_83,66,23,VP,170,16,0,3716,43,0,1
6_5_84,66,24,NP,121,0,0,4929,43,0,1
6_6_61,67,1,NP,218,0,2,5291,43,0.046511627906976744,1
6_6_62,67,2,NP,352,0,1,2420,44,0.022727272727272728,1
6_6_63,67,3,Glob,214,0,0,2719,47,0,1
6_6_64,67,4,Glob,511,4,0,2485,48,0,1
6_6_65,67,5,VP,265,6,0,2571,49,0,1
6_6_66,67,6,Glob,262,24,2,3219,48,0.041666666666666664,1
6_6_67,67,7,NP,369,2,0,2765,47,0,1
6_6_68,67,8,VP,609,0,0,1887,39,0,1
6_6_69,67,9,VP,232,26,0,4481,50,0,1
6_6_70,67,10,VP,387,8,0,4131,53,0,1
6_6_71,67,11,NP,679,0,1,2587,44,0.022727272727272728,1
6_6_72,67,12,Glob,521,2,0,5088,48,0,1
6_6_73,67,13,NP,214,14,2,2485,49,0.04081632653061224,1
6_6_74,67,14,NP,562,8,0,5539,41,0,1
6_6_75,67,15,Glob,601,14,0,3189,43,0,1
6_6_76,67,16,Glob,690,0,2,4366,44,0.045454545454545456,1
6_6_77,67,17,VP,371,10,0,2623,42,0,1
6_6_78,67,18,Glob,220,6,0,4149,44,0,1
6_6_79,67,19,NP,671,6,1,7028,50,0.02,1
6_6_80,67,20,VP,361,10,12,5546,50,0.24,1
6_6_81,67,21,VP,518,2,1,3319,51,0.0196078431372549,1
6_6_82,67,22,VP,404,6,1,6257,40,0.025,1
6_6_83,67,23,NP,257,4,2,3562,43,0.046511627906976744,1
6_6_84,67,24,Glob,322,10,0,3599,43,0,1
6_7_61,68,1,Glob,202,2,1,6665,43,0.023255813953488372,1
6_7_62,68,2,NP,303,12,0,6336,44,0,1
6_7_63,68,3,VP,210,4,0,6338,47,0,1
6_7_64,68,4,NP,242,2,2,6057,48,0.041666666666666664,1
6_7_65,68,5,NP,390,8,0,5835,49,0,1
6_7_66,68,6,Glob,309,4,2,8840,48,0.041666666666666664,1
6_7_67,68,7,VP,202,4,2,5206,47,0.0425531914893617,1
6_7_68,68,8,Glob,220,0,0,6841,41,0,1
6_7_69,68,9,NP,206,6,0,9518,50,0,1
6_7_70,68,10,VP,187,0,0,8865,53,0,1
6_7_71,68,11,Glob,533,18,1,2970,44,0.022727272727272728,1
6_7_72,68,12,VP,258,12,0,5822,47,0,1
6_7_73,68,13,Glob,177,0,0,5697,49,0,1
6_7_74,68,14,NP,215,6,3,6737,41,0.07317073170731707,1
6_7_75,68,15,VP,382,0,0,5202,42,0,1
6_7_76,68,16,NP,559,10,0,4319,44,0,1
6_7_77,68,17,NP,243,4,0,5941,42,0,1
6_7_78,68,18,Glob,785,6,0,4639,44,0,1
6_7_79,68,19,VP,235,4,0,6388,50,0,1
6_7_80,68,20,Glob,276,2,1,11766,47,0.02127659574468085,1
6_7_81,68,21,NP,308,2,2,8215,52,0.038461538461538464,1
6_7_82,68,22,VP,632,0,0,5420,40,0,1
6_7_83,68,23,Glob,499,10,0,6339,44,0,1
6_7_84,68,24,VP,450,2,1,5996,44,0.022727272727272728,1
6_8_61,69,1,VP,319,0,1,4461,43,0.023255813953488372,1
6_8_62,69,2,Glob,169,0,0,2539,44,0,1
6_8_63,69,3,NP,158,8,0,4768,47,0,1
6_8_64,69,4,NP,378,108,4,5556,48,0.08333333333333333,1
6_8_65,69,5,VP,127,0,2,5420,49,0.04081632653061224,1
6_8_66,69,6,NP,369,2,3,5015,48,0.0625,1
6_8_67,69,7,NP,161,0,1,6029,47,0.02127659574468085,1
6_8_68,69,8,Glob,347,10,0,4707,41,0,1
6_8_69,69,9,Glob,376,2,10,7304,50,0.2,1
6_8_70,69,10,Glob,370,0,8,6333,51,0.1568627450980392,1
6_8_71,69,11,VP,148,6,0,2675,44,0,1
6_8_72,69,12,VP,449,42,6,4197,47,0.1276595744680851,1
6_8_73,69,13,VP,178,0,9,2689,48,0.1875,1
6_8_74,69,14,Glob,205,2,0,2542,41,0,1
6_8_75,69,15,NP,228,0,2,7140,42,0.047619047619047616,1
6_8_76,69,16,NP,266,0,0,4722,44,0,1
6_8_77,69,17,VP,244,14,1,2874,42,0.023809523809523808,1
6_8_78,69,18,NP,511,58,10,4887,44,0.22727272727272727,1
6_8_79,69,19,NP,487,8,23,6619,50,0.46,1
6_8_80,69,20,Glob,468,0,3,4409,47,0.06382978723404255,1
6_8_81,69,21,Glob,897,26,5,8564,52,0.09615384615384616,1
6_8_82,69,22,Glob,146,2,2,4591,39,0.05128205128205128,1
6_8_83,69,23,VP,196,0,3,6190,43,0.06976744186046512,1
6_8_84,69,24,VP,271,2,0,2096,44,0,1
6_9_61,70,1,NP,327,0,0,2453,43,0,1
6_9_62,70,2,VP,204,0,0,3276,44,0,1
6_9_63,70,3,VP,141,4,0,2367,47,0,1
6_9_64,70,4,Glob,169,2,0,1939,48,0,1
6_9_65,70,5,NP,341,2,16,2783,49,0.32653061224489793,1
6_9_66,70,6,NP,272,6,2,3797,48,0.041666666666666664,1
6_9_67,70,7,Glob,172,0,1,1910,49,0.02040816326530612,1
6_9_68,70,8,NP,218,2,1,2313,39,0.02564102564102564,1
6_9_69,70,9,VP,227,0,1,2340,50,0.02,1
6_9_70,70,10,Glob,196,8,2,2742,51,0.0392156862745098,1
6_9_71,70,11,VP,127,0,0,2213,44,0,1
6_9_72,70,12,Glob,182,0,0,3776,48,0,1
6_9_73,70,13,NP,205,0,4,2383,49,0.08163265306122448,1
6_9_74,70,14,VP,187,4,3,3990,42,0.07142857142857142,1
6_9_75,70,15,VP,225,0,0,3123,42,0,1
6_9_76,70,16,Glob,214,0,0,3278,44,0,1
6_9_77,70,17,NP,166,4,0,4533,42,0,1
6_9_78,70,18,NP,280,10,0,1802,44,0,1
6_9_79,70,19,Glob,241,0,1,5030,50,0.02,1
6_9_80,70,20,NP,145,4,2,2722,47,0.0425531914893617,1
6_9_81,70,21,VP,367,2,4,2636,51,0.0784313725490196,1
6_9_82,70,22,Glob,173,2,1,1794,39,0.02564102564102564,1
6_9_83,70,23,VP,179,4,1,2939,43,0.023255813953488372,1
6_9_84,70,24,Glob,226,0,0,4806,43,0,1
7_1_61,71,1,VP,138,10,0,2805,43,0,1
7_1_62,71,2,NP,218,8,0,3199,44,0,1
7_1_63,71,3,NP,226,20,1,3372,47,0.02127659574468085,1
7_1_64,71,4,VP,130,10,1,4656,48,0.020833333333333332,1
7_1_65,71,5,Glob,219,2,1,3364,49,0.02040816326530612,1
7_1_66,71,6,VP,118,18,6,3496,46,0.13043478260869565,1
7_1_67,71,7,Glob,144,22,2,3997,49,0.04081632653061224,1
7_1_68,71,8,VP,173,8,0,2591,39,0,1
7_1_69,71,9,Glob,130,8,0,3232,50,0,1
7_1_70,71,10,Glob,164,10,1,3516,51,0.0196078431372549,1
7_1_71,71,11,NP,229,10,0,3392,44,0,1
7_1_72,71,12,NP,233,0,0,4163,48,0,1
7_1_73,71,13,VP,107,26,0,2473,48,0,1
7_1_74,71,14,NP,117,8,0,3065,41,0,1
7_1_75,71,15,NP,168,0,0,4371,42,0,1
7_1_76,71,16,VP,514,16,3,3105,44,0.06818181818181818,1
7_1_77,71,17,Glob,280,2,0,3229,41,0,1
7_1_78,71,18,VP,123,0,0,3024,44,0,1
7_1_79,71,19,Glob,155,4,2,3792,50,0.04,1
7_1_80,71,20,VP,108,4,4,5709,50,0.08,1
7_1_81,71,21,Glob,113,4,8,3414,52,0.15384615384615385,1
7_1_82,71,22,Glob,370,12,0,3681,39,0,1
7_1_83,71,23,NP,92,0,1,4582,43,0.023255813953488372,1
7_1_84,71,24,NP,142,8,0,4268,43,0,1
7_10_61,72,1,VP,547,8,0,4661,43,0,1
7_10_62,72,2,VP,694,8,0,4375,44,0,1
7_10_63,72,3,VP,549,2,0,8939,47,0,1
7_10_64,72,4,Glob,346,6,0,6318,48,0,1
7_10_65,72,5,NP,509,2,0,6674,49,0,1
7_10_66,72,6,NP,570,0,0,12389,48,0,1
7_10_67,72,7,VP,386,2,0,6237,47,0,1
7_10_68,72,8,NP,542,0,0,5998,39,0,1
7_10_69,72,9,NP,454,4,0,8546,50,0,1
7_10_70,72,10,Glob,496,2,0,7687,51,0,1
7_10_71,72,11,Glob,378,18,0,3782,44,0,1
7_10_72,72,12,Glob,479,6,0,8255,48,0,1
7_10_73,72,13,VP,344,4,0,9529,48,0,1
7_10_74,72,14,VP,458,0,0,5328,42,0,1
7_10_75,72,15,VP,575,0,0,9283,42,0,1
7_10_76,72,16,Glob,441,6,0,5211,44,0,1
7_10_77,72,17,NP,380,0,0,7585,42,0,1
7_10_78,72,18,NP,496,6,0,7189,44,0,1
7_10_79,72,19,VP,473,14,0,4388,50,0,1
7_10_80,72,20,NP,298,10,2,7744,47,0.0425531914893617,1
7_10_81,72,21,NP,547,14,0,10497,52,0,1
7_10_82,72,22,Glob,588,8,0,7794,39,0,1
7_10_83,72,23,Glob,362,0,0,6690,44,0,1
7_10_84,72,24,Glob,433,10,0,7080,43,0,1
7_11_61,73,1,VP,193,2,0,2308,43,0,1
7_11_62,73,2,VP,291,0,0,5382,44,0,1
7_11_63,73,3,NP,268,4,0,3752,47,0,1
7_11_64,73,4,VP,205,12,0,2145,48,0,1
7_11_65,73,5,VP,298,6,0,2771,49,0,1
7_11_66,73,6,Glob,212,12,0,2237,48,0,1
7_11_67,73,7,NP,514,14,0,3429,47,0,1
7_11_68,73,8,NP,352,10,0,2256,39,0,1
7_11_69,73,9,Glob,224,18,22,1881,50,0.44,1
7_11_70,73,10,NP,415,6,1,3557,51,0.0196078431372549,1
7_11_71,73,11,Glob,352,10,0,1703,44,0,1
7_11_72,73,12,Glob,236,8,0,1977,48,0,1
7_11_73,73,13,VP,328,6,0,2829,48,0,1
7_11_74,73,14,VP,545,28,4,3018,42,0.09523809523809523,1
7_11_75,73,15,NP,173,10,0,1631,42,0,1
7_11_76,73,16,VP,295,26,0,1874,44,0,1
7_11_77,73,17,VP,183,0,0,2993,42,0,1
7_11_78,73,18,Glob,249,4,0,2658,44,0,1
7_11_79,73,19,NP,410,14,1,4043,50,0.02,1
7_11_80,73,20,NP,209,20,0,2044,47,0,1
7_11_81,73,21,Glob,273,16,0,3118,52,0,1
7_11_82,73,22,NP,366,10,0,2974,40,0,1
7_11_83,73,23,Glob,316,0,0,1823,44,0,1
7_11_84,73,24,Glob,222,0,0,1650,43,0,1
7_2_61,74,1,NP,130,8,0,2238,43,0,1
7_2_62,74,2,VP,60,6,0,3832,44,0,1
7_2_63,74,3,Glob,237,6,0,1916,47,0,1
7_2_64,74,4,NP,27,14,19,5426,48,0.3958333333333333,1
7_2_65,74,5,Glob,155,2,0,2694,49,0,1
7_2_66,74,6,VP,74,12,0,2220,46,0,1
7_2_67,74,7,Glob,34,2,0,3178,49,0,1
7_2_68,74,8,VP,50,4,0,1848,39,0,1
7_2_69,74,9,NP,284,4,0,3405,50,0,1
7_2_70,74,10,VP,296,4,0,3408,53,0,1
7_2_71,74,11,NP,133,0,0,2977,44,0,1
7_2_72,74,12,Glob,255,8,0,2195,48,0,1
7_2_73,74,13,NP,80,0,4,2630,49,0.08163265306122448,1
7_2_74,74,14,VP,113,0,0,2201,42,0,1
7_2_75,74,15,Glob,133,8,0,2721,43,0,1
7_2_76,74,16,NP,25,2,0,2201,44,0,1
7_2_77,74,17,Glob,147,12,0,2303,41,0,1
7_2_78,74,18,VP,19,6,0,1740,44,0,1
7_2_79,74,19,Glob,43,6,1,3665,50,0.02,1
7_2_80,74,20,VP,151,6,16,4642,50,0.32,1
7_2_81,74,21,NP,9,22,7,3364,52,0.1346153846153846,1
7_2_82,74,22,VP,798,6,1,1363,40,0.025,1
7_2_83,74,23,NP,38,10,0,3865,43,0,1
7_2_84,74,24,Glob,32,2,0,2220,43,0,1
7_3_61,75,1,Glob,250,2,6,1283,43,0.13953488372093023,1
7_3_62,75,2,NP,286,2,0,2410,44,0,1
7_3_63,75,3,Glob,395,6,0,3031,47,0,1
7_3_64,75,4,VP,274,8,1,1184,48,0.020833333333333332,1
7_3_65,75,5,Glob,245,16,0,1009,49,0,1
7_3_66,75,6,NP,353,10,0,1389,48,0,1
7_3_67,75,7,NP,281,14,0,1528,47,0,1
7_3_68,75,8,VP,477,0,0,1647,39,0,1
7_3_69,75,9,NP,343,4,9,1827,50,0.18,1
7_3_70,75,10,VP,359,10,2,1460,53,0.03773584905660377,1
7_3_71,75,11,Glob,416,18,1,1394,44,0.022727272727272728,1
7_3_72,75,12,VP,456,4,0,2619,47,0,1
7_3_73,75,13,Glob,313,14,0,2173,49,0,1
7_3_74,75,14,NP,191,18,2,1448,41,0.04878048780487805,1
7_3_75,75,15,Glob,326,0,0,2192,43,0,1
7_3_76,75,16,VP,404,2,0,6565,44,0,1
7_3_77,75,17,Glob,306,0,0,1933,41,0,1
7_3_78,75,18,NP,307,6,0,1157,44,0,1
7_3_79,75,19,NP,282,12,0,4892,50,0,1
7_3_80,75,20,VP,280,20,0,2867,50,0,1
7_3_81,75,21,NP,361,4,0,1708,52,0,1
7_3_82,75,22,VP,262,0,0,1585,40,0,1
7_3_83,75,23,Glob,335,0,0,975,44,0,1
7_3_84,75,24,VP,307,0,0,1861,44,0,1
7_4_61,76,1,Glob,578,12,0,4696,43,0,1
7_4_62,76,2,Glob,457,0,0,5090,44,0,1
7_4_63,76,3,Glob,454,0,1,5125,47,0.02127659574468085,1
7_4_64,76,4,NP,413,6,0,5328,48,0,1
7_4_65,76,5,NP,470,4,0,4426,49,0,1
7_4_66,76,6,VP,356,4,0,3569,46,0,1
7_4_67,76,7,NP,415,0,0,3770,47,0,1
7_4_68,76,8,NP,526,0,0,6286,39,0,1
7_4_69,76,9,Glob,516,0,0,5043,50,0,1
7_4_70,76,10,VP,395,6,0,5071,53,0,1
7_4_71,76,11,VP,501,0,0,4791,44,0,1
7_4_72,76,12,VP,570,2,1,4498,47,0.02127659574468085,1
7_4_73,76,13,Glob,713,2,0,3805,49,0,1
7_4_74,76,14,Glob,557,6,0,3924,41,0,1
7_4_75,76,15,Glob,420,20,0,3875,43,0,1
7_4_76,76,16,NP,444,2,3,4583,44,0.06818181818181818,1
7_4_77,76,17,NP,581,26,0,4834,42,0,1
7_4_78,76,18,VP,741,4,0,5944,44,0,1
7_4_79,76,19,NP,350,4,0,4208,50,0,1
7_4_80,76,20,NP,598,14,0,6237,47,0,1
7_4_81,76,21,Glob,667,2,0,3839,52,0,1
7_4_82,76,22,VP,543,0,0,4269,40,0,1
7_4_83,76,23,VP,463,0,0,2770,43,0,1
7_4_84,76,24,VP,533,0,0,4786,44,0,1
7_5_61,77,1,Glob,109,12,0,2500,43,0,1
7_5_61,77,1,Glob,535,12,0,4786,43,0,1
7_5_62,77,2,Glob,277,6,0,3400,44,0,1
7_5_63,77,3,NP,599,2,0,2359,47,0,1
7_5_64,77,4,Glob,527,0,0,2820,48,0,1
7_5_65,77,5,NP,113,200,0,3197,49,0,1
7_5_65,77,5,NP,641,200,1,2580,49,0.02040816326530612,1
7_5_66,77,6,NP,148,8,0,3132,48,0,1
7_5_66,77,6,NP,472,8,0,4473,48,0,1
7_5_67,77,7,Glob,250,2,0,2431,49,0,1
7_5_68,77,8,VP,215,36,0,2453,39,0,1
7_5_68,77,8,VP,504,36,0,2603,39,0,1
7_5_69,77,9,VP,173,16,0,2732,50,0,1
7_5_69,77,9,VP,201,16,0,2887,50,0,1
7_5_70,77,10,NP,592,22,0,4121,51,0,1
7_5_71,77,11,VP,141,8,1,1983,44,0.022727272727272728,1
7_5_71,77,11,VP,545,8,0,2120,44,0,1
7_5_72,77,12,VP,732,10,0,4091,47,0,1
7_5_73,77,13,Glob,111,48,1,3519,49,0.02040816326530612,1
7_5_73,77,13,Glob,473,48,0,4147,49,0,1
7_5_74,77,14,Glob,525,2,0,1752,41,0,1
7_5_75,77,15,NP,95,4,0,2446,42,0,1
7_5_75,77,15,NP,267,4,0,3566,42,0,1
7_5_76,77,16,Glob,561,14,0,3254,44,0,1
7_5_77,77,17,NP,488,0,0,2321,42,0,1
7_5_78,77,18,NP,92,4,0,1884,44,0,1
7_5_78,77,18,NP,363,4,0,3366,44,0,1
7_5_79,77,19,Glob,267,2,1,3409,50,0.02,1
